mi_quality,transcript_id,video_title,video_url,topic,utterance_id,interlocutor,timestamp,utterance_text,annotator_id,therapist_input_exists,therapist_input_subtype,reflection_exists,reflection_subtype,question_exists,question_subtype,main_therapist_behaviour,client_talk_type,advice_exists,advice_subtype
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,21,client,0:03:00,"Well, I don't really keep track.",2,,,,,,,,neutral,,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,22,therapist,0:03:02,"Yeah, yeah. So if we were to think back, say the last month, the last four weeks, how many times would you have gone down to the- to the pokies, the pub?",2,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,23,client,0:03:15,I don't know. A few times a week.,2,,,,,,,,neutral,,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,24,therapist,0:03:18,Yeah. Yeah.,2,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,25,client,0:03:18,"I don't know. It's if you're at the pub, you're, you know, that-that you're out there.",2,,,,,,,,sustain,,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,26,therapist,0:03:24,That-that you're up for the money and-and then-then they slot you.,2,FALSE,,TRUE,complex,FALSE,,reflection,,FALSE,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,27,client,0:03:27,Mm-hmm.,2,,,,,,,,neutral,,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,28,therapist,0:03:27,"Okay. So-so thinking about this, say a couple times a week, you know, two or three?",2,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,29,client,0:03:30,Mm-hmm.,2,,,,,,,,neutral,,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,30,therapist,0:03:30,"Yeah, yeah, yeah? So that's 12 times. So how many times would you have walked away with money in your pocket after, any out of the 12, what's your- what's your sense?",2,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,31,client,0:03:42,"I don't know. A few times, probably when I have it, I might drink a drink.",2,,,,,,,,neutral,,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,32,therapist,0:03:53,Okay. Okay. So you're saying about 50-50?,2,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,33,client,0:03:56,Yeah.,2,,,,,,,,neutral,,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,34,therapist,0:03:56,"Cause you have to understand the odds are about-- sort of-of tend to be about 25% on the 100, that-that's [crosstalk]",2,TRUE,information,FALSE,,FALSE,,therapist_input,,FALSE,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,35,client,0:04:03,It's the unlucky ones.,2,,,,,,,,sustain,,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,36,therapist,0:04:04,"Yeah, you might be lucky then. So-so what do you reckon like in terms of like you're saying you're not sort of sure if that's an issue, and that's probably something that we can be working with, uh, figure it is an issue.",2,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,37,client,0:04:13,Mm.,2,,,,,,,,neutral,,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,38,therapist,0:04:13,"And, yeah, it might be an issue, I don't know if it's an issue at this point. It'll be interesting to sort of talk about that. But I'm wondering what happens, yeah, when-when you get on the pokies out there, they're certainly at the pub, pokies around? So what happens in your body when, um—",2,FALSE,,FALSE,,TRUE,open,question,,FALSE,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,39,client,0:04:30,"A bit of a rush, I suppose.",2,,,,,,,,sustain,,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,40,therapist,0:04:31,"A bit of a rush. Yeah. 'Cause other people I have worked with say that, yeah, sometimes they get a bit of a rush, that somehow the rush takes over and they don't know when to stop. Not sure if that's what- if that's what it's like for you, but other people have told me that, so.",2,TRUE,information,FALSE,,FALSE,,therapist_input,,FALSE,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,41,client,0:04:46,"Yeah, I suppose.",2,,,,,,,,neutral,,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,42,therapist,0:04:47,"Yeah, yeah. Yeah, yeah. So that could be an issue we could spend some time talking about here, 'cause obviously you know, you don't- you don't - you don't wanna be here, and then my interest now is just getting you o-out of the system, not getting you into the systems. So-so here, um-- how-how much do you think this is an issue for you, you reckon? The pokies and the gambling.",2,FALSE,,FALSE,,TRUE,open,question,,FALSE,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,43,client,0:05:09,"I don't know, I suppose it's lead me to be here, maybe. I don't know.",2,,,,,,,,sustain,,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,44,therapist,0:05:17,"Yeah, yeah. Thinking about your friends, you know, how would you soft of think about your friends 'cause, you know, I guess you go out with your girlfriends and stuff.",2,FALSE,,FALSE,,TRUE,open,question,,FALSE,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,45,client,0:05:23,Mm-hmm.,2,,,,,,,,neutral,,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,46,therapist,0:05:24,"Yeah, yeah. So, in terms of their behavior, like how did your behavior sort of match with their behavior? Are they much the same as you, are they different than you?",2,FALSE,,FALSE,,TRUE,open,question,,FALSE,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,47,client,0:05:31,"Much the same, bunch of party girls.",2,,,,,,,,neutral,,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,48,therapist,0:05:33,"Yeah, yeah, yeah. Then, in terms of the pokies and stuff they much as they like doing the pokies so much as your doing the-- You know, compared to you doing the pokies?",2,FALSE,,FALSE,,TRUE,open,question,,FALSE,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,49,client,0:05:43,"Um, I don't know. I suppose they walk away a bit quicker than me.",2,,,,,,,,neutral,,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,50,therapist,0:05:52,"Oh, okay, okay. Who's-who's-- What's your girlfriend's name, your best- your best friend, best girl friend?",2,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,51,client,0:05:58,Sarah.,2,,,,,,,,neutral,,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,52,therapist,0:05:58,"Sarah, So what do you think Sarah would say?",2,FALSE,,FALSE,,TRUE,open,question,,FALSE,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,53,client,0:06:03,I don't know.,2,,,,,,,,neutral,,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,54,therapist,0:06:03,What would she say about—,2,FALSE,,FALSE,,TRUE,open,question,,FALSE,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,55,client,0:06:05,We'd just have a laugh.,2,,,,,,,,neutral,,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,56,therapist,0:06:06,"Yeah, what would she say about-- 'cause she knows you pretty well. She'll-she'll-- she goes to the pubs with you probably and see you putting the money on pokies, what would she reckon?",2,FALSE,,FALSE,,TRUE,open,question,,FALSE,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,57,client,0:06:18,"Uh, no friends or friends should-- She accepts me for who I am.",2,,,,,,,,neutral,,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,58,therapist,0:06:24,"Absolutely, and that's what you want from friends, isn't it?",2,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,59,client,0:06:26,Mm-hmm.,2,,,,,,,,neutral,,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,60,therapist,0:06:26,"You want that acceptance, absolutely, yeah, yeah. But won't you say, you know, friends also-- good friends also can, you know, call you on stuff too, can't they? Yeah?",2,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,61,client,0:06:36,At times.,2,,,,,,,,neutral,,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,62,therapist,0:06:37,"At times. Yeah, so-so what you-- wha-what she might say to us about about- a-a-about your gambling?",2,FALSE,,FALSE,,TRUE,open,question,,FALSE,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,63,client,0:06:49,"I don't know. You don't have any money, so-- And that she-she'll probably be quite happy if I stopped.",2,,,,,,,,neutral,,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,64,therapist,0:07:04,Okay.,2,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,65,client,0:07:05,"But, um, I don't know. She-she doesn't really discuss it with me.",2,,,,,,,,neutral,,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,66,therapist,0:07:10,"Okay. But you owe her some money and you get the sense that-- Or I'm picking up, you get a sense that she's not terribly happy.",2,FALSE,,TRUE,complex,FALSE,,reflection,,FALSE,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,67,client,0:07:17,Mm.,2,,,,,,,,neutral,,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,68,therapist,0:07:22,"Yeah, yeah, okay, okay. So Sarah might see it as an issue. And-and I guess there's a part of you also sees it as an issue, part of you, you know. Part of you may not, but a part of you does.",2,FALSE,,TRUE,complex,FALSE,,reflection,,FALSE,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,69,client,0:07:30,Mm.,2,,,,,,,,change,,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,70,therapist,0:07:31,"So the part of you that does see this is-- as an issue, yeah, that the gambling sometimes can be out of control, you know, tell me that part of you that-that maybe knows that, uh, it's getting you into trouble and it's gone way-- just moved you off from that point, there have been some—",2,FALSE,,FALSE,,TRUE,closed,question,,FALSE,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,71,client,0:07:49,"Um, I don't know if pfft-- maybe I wouldn't be here if it wasn't for gambling 'cause-",2,,,,,,,,change,,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,72,therapist,0:08:02,Yeah.,2,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,73,client,0:08:04,"-you know, suppose in some way, I took the money for-for that but I don't know, you know? It's just a few dollars here and there and I didn't really think about it at the time, so-",2,,,,,,,,neutral,,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,74,therapist,0:08:19,Mm.,2,FALSE,,FALSE,,FALSE,,other,,FALSE,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,75,client,0:08:19,-I don't know.,2,,,,,,,,neutral,,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,76,therapist,0:08:23,"Yeah, and-and in some ways getting caught might be a good thing. I know it might sound a re-really sort of strange thing to say, but I wonder if like getting caught might have been a good thing. Because you would have read the papers about other people's of-- you know. They're the hands that would turn on stuff and end up with gambling problems and big money. So I want- I want to hear much that it might have been a good thing that you got caught at this stage, and you got a chance to do some talking about it and working around some strategies to get it under control so it doesn't control you. What's your hunch about that?",2,TRUE,information,FALSE,,TRUE,open,therapist_input,,FALSE,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,77,client,0:08:56,"I don't know. I-I don't think it would have been too much of a problem. I mean I'm not a bad person, I wouldn't have, you know, wouldn't have continued to steal. It was just at the time that I was going through a rough patch. I wasn't intending to make it a long-term thing.",2,,,,,,,,change,,
high,18,Motivational Techniques - Ken interviews Catherine - 1,https://www.youtube.com/watch?v=PM1q6uB0ysQ,reducing gambling,78,therapist,0:09:18,"Yeah. Yeah, so you're not a bad person. Certainly, I don't make judgments about people being bad people. So that seems sort of actually thinking about this, you sensed that you could've stopped.",2,TRUE,information,FALSE,,TRUE,closed,question,,FALSE,
